feature_selection_score,random_selection_score_list,number_of_features,data_set,model_type
0.043159822482065166,"[0.0309764754144867, 0.03766257419368948, 0.04581457273011708, 0.0765505159728333, 0.09251102413398868, 0.09673750094898942, 0.09891599313015487, 3.97476901850514, 0.04697517959226569, 4.037419241566137, 0.14565545836968166, 0.055182194304708825, 0.03133734923657699, 0.08114545063805212, 0.08279459149198337, 0.07382643341153979, 0.13180387246287262, 0.08712270807292291, 1347.9338950269018, 0.022741888267690916, 0.028105062223801856, 0.04096481159744999, 0.04911848926625905, 0.10005533726584148, 2.350973286426024e+24, 0.08536386432396671, 0.11388365568181014, 4.010513929142634, 0.08056326807043158, 0.07108415070836453, 0.0749814711287564, 0.06926511886467397, 0.05452428892109594, 0.18500459501447902, 0.15777465375525912, 0.05644761176128525, 0.09102137453140746, 0.19878670624805198, 0.10406722474154399, 0.041162157999109356, 0.10600049015381012, 0.12475582465714653, 0.031233180507663605, 1370.437719661771, 0.06253116549023412, 0.12021582577859682, 0.04470328810100935, 0.1254135521629905, 0.04451793639620055, 0.06097812009294032, 0.0329926140087421, 0.06806388473179761, 0.04201986772282074, 0.09835653875443555, 0.17289852552601045, 0.09291410058203928, 0.16334542715576258, 0.08447513127361683, 0.02618861884858244, 0.08380701177040628, 0.08826478506601201, 0.1725800281127314, 0.1862621588257039, 3.7839726821893015e+23, 0.11181479419487217, 0.06682798043846343, 0.15139478358096126, 4.199841025524741, 0.029644241864797482, 3.44031718979259e+23, 1598.4578724345547, 0.0919783777336723, 0.03284501787128564, 0.058897503422787434, 0.1810396291264969, 0.0942751680773526, 0.046986923624434095, 0.04159526034104059, 0.2124411308627907, 0.1614722824461591, 0.030700240479242608, 0.044263264217473425, 0.10942144806544878, 0.1437554315422108, 0.04726567686372939, 0.10319031813355463, 0.057520414157312606, 0.03069714577952064, 0.13779194641773107, 0.0753207849417618, 0.039435057703975394, 0.10551737450973644, 0.053491635836483996, 0.10824089251156305, 0.026822482131062444, 0.05427354995308085, 0.053801204089870935, 0.14966261811046153, 3.9935484817568976, 0.07192105064143037]",129,test,regression
0.03315783615076413,"[0.06422068271626045, 0.09290925289284827, 0.06416541334503306, 0.09732179297433002, 0.029027592615762102, 0.04451840886983761, 0.02011817502317359, 0.031108726258890534, 0.056852013517496025, 0.0625791019785174, 0.0966395069302305, 0.08366191387937184, 0.10347846786311007, 0.05244978680084672, 0.11530611287731475, 0.05014511176682653, 0.0411561363989466, 27.380807149338704, 0.052654584220914916, 0.04088118838779329, 0.05047224794156933, 0.05770661813531359, 0.04691778919683462, 0.10150163151047488, 0.05718519131114657, 0.08623685750650337, 0.04019966831211224, 0.06587292531275164, 0.02946440410707919, 27.716728498727633, 0.07085033364871808, 0.09228297582812894, 0.13590266085124741, 0.03013882954060377, 0.03393921515048588, 0.022027635978996544, 0.13200174593009673, 0.07429155291611912, 0.0616095314285309, 0.054744893350861, 3.188970172600262, 0.04039035857245765, 0.04994443045176247, 0.06881851596750868, 0.1006348357390195, 0.14612293872731527, 4.170180978523449e+23, 0.0627283159008773, 0.05506133949734008, 0.06703638516439364, 0.02790646517364528, 0.10850984731615554, 0.05039685859286727, 0.021149637272535663, 0.07559645449944387, 0.052109814976185, 0.06522505650204187, 6.691822862021005e+23, 0.07213125981851135, 0.05799901997507793, 0.13975701330855522, 0.10658152007907465, 0.05784511905583848, 0.11570154876774463, 0.04256869813565677, 0.06111509160142441, 0.07591455288275822, 0.03980692370498126, 0.06294675034717236, 0.14483952049737045, 0.04988955108442071, 0.07818714943752761, 0.037444323947363564, 0.026458723628996626, 0.10216514330371311, 0.03570448755903564, 0.16668019407144113, 0.08586886935218453, 0.03357958536245393, 0.048573360422543815, 0.04058746626226384, 0.09951221732618117, 0.022908723059805604, 0.060044770090169224, 0.03581689044925343, 0.04369372142557291, 0.04466143364941701, 0.05176861377360235, 0.04505134268436752, 0.04998663373720399, 3.158016593670215, 0.05309707440956142, 0.059351731575633906, 0.030366538227704524, 0.04236426087003022, 0.056736636913247956, 0.0260587399842807, 0.0863115231829499, 0.053782615186844185, 0.06593053464707388]",130,train,regression
0.04502318403911803,"[0.09083329813296949, 0.12438471650068941, 0.08128744465180537, 0.13000262920631458, 0.039841265633056254, 0.057905641691621976, 0.024282072264623988, 0.04194649103842692, 0.08364574477191682, 0.07370044612636918, 0.12146052227577643, 0.11509888571725464, 0.13695382585883467, 0.06649973249367286, 0.1363923101812783, 0.058461537249884614, 0.05257971149788047, 2458.255265236903, 0.07770949029995632, 0.054668881251976706, 0.06907855565930306, 0.07468468173772304, 0.057345193100787104, 0.13729154978610672, 0.07317356423017914, 0.10162364515974817, 0.056284542450684115, 0.09012088212507406, 0.0427746268215828, 2478.508587402202, 0.09910325616780824, 0.1269910651884839, 0.18929924938269888, 0.043516270668803224, 0.04711864566296296, 0.031033692642353648, 0.16881518468676812, 0.10294877978479355, 0.08322930901738607, 0.07356937097248052, 4.200711312762255, 0.05187900115911187, 0.07074178026857493, 0.09748728035587809, 0.1321270445009173, 0.19693726324575528, 2.3374479310446638e+24, 0.07560893052861686, 0.07312662611090558, 0.10621632592138346, 0.0376014135707899, 0.14816616523459036, 0.0668738115705079, 0.030528139569968794, 0.11297460341177559, 0.06966447436650956, 0.08366904675298872, 1.6641075798237835e+24, 0.08701855216058633, 0.07655082575363482, 0.1955195202404857, 0.15040478098069765, 0.07409936031155509, 0.17190582883195604, 0.06431505489369525, 0.08508827955191654, 0.09813821681605037, 0.06485013633640159, 0.08871496755310476, 0.1628112350395579, 0.06477021580538721, 0.10770871449367268, 0.0505893997995872, 0.032918157997732296, 0.14546355101348424, 0.047773240933845426, 0.2133503360775807, 0.10803387755774876, 0.04248818022164777, 0.06476749180910928, 0.053058474052808315, 0.12196224637659434, 0.031688531674529244, 0.08648661029185876, 0.049257988454230905, 0.06276287179990316, 0.05822755783077508, 0.07193527240012298, 0.06918902993477978, 0.0652496364907623, 3.8454739828355224, 0.07287817872417053, 0.08790250335952164, 0.040891132405875164, 0.05584550367437307, 0.07121313683337802, 0.03378762379998456, 0.12557508787480037, 0.07621127046176066, 0.08893910369462656]",130,val,regression
0.043473027279952246,"[0.0933804972170115, 0.14737101731033728, 0.08640762284484717, 0.11858647450943695, 0.038841494481666225, 0.06310854217877329, 0.02328958708560232, 0.03349335438602616, 0.08404039181832962, 0.08589637469736236, 0.11326584753122766, 0.1195629697382918, 0.12892601969041806, 0.07086691238443588, 0.14820890809027684, 0.061699204474685174, 0.05143810427983771, 1616.3479861240003, 0.0699372456157631, 0.052262618413273246, 0.07180950591292523, 0.07114377869361345, 0.054500514263066284, 0.13634175563222498, 0.07437966328654319, 0.09438497002869148, 0.05641570428994159, 0.09177979694825589, 0.03904201761078516, 1630.749168221301, 0.09310116111339037, 0.1136306134367995, 0.20056244724630748, 0.043208972743068404, 0.0435497824321664, 0.031122454884561567, 0.18807312521183542, 0.10250702495682629, 0.08693042580683684, 0.07486970680935369, 4.036769863674222, 0.049256657814602756, 0.07914717402303875, 0.0895854690761987, 0.12969579962981942, 0.20503515537570421, 2.1119217839195064e+24, 0.0883422078187759, 0.07037940426924592, 0.09220667813680476, 0.037739279234551934, 0.1351786641336324, 0.0668680763031783, 0.03210827630931912, 0.09795036775398115, 0.06190149448230853, 0.07913061746515021, 8.578142692699103e+23, 0.08176937157260704, 0.07797799794948944, 0.20560731947784394, 0.1614496447403305, 0.08355659187565956, 0.16045339652471718, 0.06742743894534547, 0.07549003518828526, 0.10375397111757222, 0.05757337832962669, 0.08443030694215924, 0.1777847333218164, 0.07373784280112945, 0.10563050657467374, 0.05094706875755402, 0.0325055501127298, 0.13981186644416885, 0.04533343511527927, 0.2154660308148354, 0.10109189477190278, 0.044015186672890276, 0.07061295375660108, 0.05044266909365055, 0.12637630421754312, 0.035289135857576016, 0.08476814397315037, 0.04315663847877262, 0.057020830986819475, 0.05789386792740069, 0.07517180360772859, 0.06563139126592982, 0.06602354363441726, 3.8430036424849714, 0.07105800796456872, 0.07295202966941275, 0.03705328071331626, 0.053175015622353196, 0.07589456366908466, 0.030821603600730708, 0.11377857819694549, 0.07091707411784892, 0.0918935585189797]",130,test,regression
0.03307948308455179,"[0.08061591665618126, 0.050056692229885874, 0.09819326710890769, 0.0371781289016271, 0.058008467630219586, 0.026614104073483857, 0.049242968256838694, 0.04788000110156145, 0.03328800375399217, 0.028184402406177807, 0.0688377913980606, 3.2897559313474676, 0.044290418377093486, 0.06454008366266989, 0.03725681234140314, 0.10946139247383475, 0.08007808100226459, 0.08628810952458822, 0.02890695673319531, 0.06392180904633729, 0.12351022564293773, 0.05739168641200822, 0.029855497025978037, 0.0381836482457114, 0.03510550277715015, 0.07789005929646656, 0.06400528216204604, 0.05222019718680092, 0.10729685299252717, 0.01743460643202796, 0.0993207336291447, 0.0712016964297739, 0.08694394050319275, 0.026716182564454058, 0.03315765608680648, 0.052311456320676325, 3.24040598723617, 0.05424462151392343, 0.053228442435110684, 0.13428293632725677, 0.11359225374287643, 0.10489267649883928, 0.07582372791344603, 0.05070346022428308, 0.042122804046837034, 3.1448484383286623, 0.07949007659018363, 0.059824021959508186, 0.06734560578938321, 0.0577703415784576, 0.026239196130962872, 0.03691667663523024, 0.08803397266232546, 0.06651436262874147, 0.05186008766155618, 0.057284176208060034, 0.029371785728531906, 0.08350367992617652, 0.03135164654694743, 0.024098767240346444, 0.06830656175228249, 0.05403541402631565, 0.022145870155068553, 0.043119459235323065, 0.03466334032158745, 0.05682418272494128, 3.4591058918670528, 0.07985886370746216, 0.026892119469026317, 0.06982411527385055, 0.03942648525155549, 0.05182985196742331, 0.022984254794791572, 0.07739476659950968, 0.04529137573555594, 0.05196994146587877, 0.038997938701497585, 0.0454343653322881, 3.0819390568438623, 0.06717556270447549, 0.032702536845235254, 0.0545890063835134, 27.21616575579166, 0.07280688413082434, 0.0616109435876187, 0.028080078797145226, 0.03766967151475409, 3.318578655351814, 0.09708606897793262, 0.07770374305144669, 0.07782664458941385, 0.05715347711475662, 0.04424063315589325, 0.04966409869386388, 0.12394278408626852, 0.12107527216788513, 0.08915936972235801, 0.10344815344802677, 0.03239490424276619, 0.0771109456438747]",131,train,regression
0.04514035854634095,"[0.10333215987779983, 0.07577738014274381, 0.13550030334791918, 0.047311489440310876, 0.07830006229217573, 0.03899236457022083, 0.06214153744906718, 0.07064443194156234, 0.0397165362650276, 0.037451279152293696, 0.10204894111723979, 3.9630863560286422, 0.055821473441774544, 0.08730601200064843, 0.05220764868849068, 0.13637653000081945, 0.10308812313846695, 0.1162355762905922, 0.0359858121075024, 0.08718266756436832, 0.1570548565135668, 0.06804854452581789, 0.03608528019589777, 0.054543613552153376, 0.04907568752271606, 0.11562712280577284, 0.07639240212522667, 0.0680695720803288, 0.13451296721189263, 0.023157823312945483, 0.13259344201222, 0.09156383276082913, 0.1276485300764202, 0.03911473175314545, 0.04138141079104282, 0.06932578480448423, 4.391391168634151, 0.06209920844137098, 0.06882813235753535, 0.17099731399185836, 0.15358371442018534, 0.1375694061124862, 0.11753832553238303, 0.06943308162049737, 0.05927186276917579, 3.953107375128154, 0.11206526209969356, 0.07869316693524786, 0.0848217151589437, 0.08133044592690648, 0.035130137293327056, 0.054370442864922985, 0.11856232269812697, 0.08796868487417114, 0.07286287395485118, 0.08238528697353435, 0.040462159578534065, 0.11544225944808853, 0.048046306258533386, 0.02986563718790255, 0.09931461424033271, 0.08262078005068968, 0.02802793800364872, 0.057647033037687555, 0.05066823122136405, 0.06243844672854445, 5.270836093567467, 0.10418148302089444, 0.03508298351580869, 0.09069965121589108, 0.04884262671627553, 0.06768443213277195, 0.031116242349461656, 0.11365807541891412, 0.05591210613188632, 0.07037932842062858, 0.04847620148765395, 0.07134685319566557, 4.035987919966362, 0.09007874756761199, 0.04928561338750449, 0.08178484529007359, 2435.2802141665193, 0.09955432452258822, 0.08409819956346748, 0.041014322815943506, 0.0481394145911331, 4.380258269131985, 0.12829351445213547, 0.09433546568742969, 0.112723498341734, 0.07073398468630353, 0.05252526792336341, 0.06870243593089972, 0.23140918648347875, 0.16639944301133458, 0.1130915523708464, 0.1480516298087963, 0.042534937094, 0.09638116295149043]",131,val,regression
0.04365699054464312,"[0.09964032080644762, 0.06454827418340829, 0.14647691503884694, 0.0464774420395558, 0.07612525576289364, 0.03377055908384105, 0.0644521153297644, 0.06457451099773712, 0.04212314394823166, 0.03623734077348437, 0.091210171477429, 4.580393617130812, 0.06377440516587446, 0.07629552260592616, 0.05002404907477114, 0.13730714226933632, 0.10723739916232866, 0.11718082463043462, 0.03605922618201233, 0.08567103620501411, 0.15730848014655938, 0.0755300265828711, 0.038835230777280925, 0.05523121615282516, 0.048311341938397666, 0.10261002536191977, 0.07872932702926838, 0.06992402195686369, 0.1461940822532569, 0.023146490866056118, 0.12676811362653548, 0.10729393753353748, 0.12950297194781205, 0.0366413615855341, 0.045244065980322254, 0.07188332983042282, 4.4959033554460825, 0.06325350857714682, 0.07163898049441046, 0.1868829888946377, 0.14564073220607562, 0.14776742722968061, 0.1024649743931642, 0.06890318696756466, 0.054102279077122416, 3.706000862136635, 0.09739785220976105, 0.07740113415922964, 0.08709405144908283, 0.08133809921020227, 0.03677443612333611, 0.05300019773906628, 0.12336429242470692, 0.09504545808888301, 0.07333530494464725, 0.08104136720087236, 0.04130042313666771, 0.1144463376609575, 0.05229469938505187, 0.02821907654209661, 0.09531702072553089, 0.0856069610754103, 0.02747764419326757, 0.06492314752886197, 0.042103434834560326, 0.0665156761009149, 4.7973556227361245, 0.10752214435253177, 0.036932924282444234, 0.08783219183173557, 0.04783919026870876, 0.06746488324710129, 0.02872950940982257, 0.11605129254165696, 0.05430361310163865, 0.07109583567578914, 0.04984311470975059, 0.06420864954791347, 3.769639812001907, 0.09282182260977914, 0.04649151178344459, 0.07653244692887026, 1602.2408477689542, 0.09718000126927447, 0.08678155604335046, 0.039408194477329794, 0.0457914663258213, 4.641741127686096, 0.1529219784005316, 0.09621272070264247, 0.09945370221259757, 0.07146455392155032, 0.056540242382921053, 0.07099689652541859, 0.19725844255063388, 0.159207019209507, 0.12313228904330671, 0.12584852756687984, 0.04221020354936805, 0.09850771122994627]",131,test,regression
0.03310194659501687,"[0.02306984648504028, 0.054323419500634865, 0.040321272849575956, 0.10143130002218839, 0.04310575331509456, 0.05335665856148235, 0.028803439169878372, 0.032271643788595934, 0.0772274736023077, 0.10142688141343557, 0.01867050751010543, 0.058161159851978124, 3.0462310957505, 0.04187567715094559, 0.05687460267600044, 0.054259659476258104, 0.0777722847061139, 0.07212853456949869, 0.03538655510238924, 0.015069156685578233, 0.06488330738832701, 3.1886941180775095, 0.08521319035152165, 0.0901160035844226, 0.12017168418797743, 0.045549503847685587, 1.9218732480694984e+23, 0.05711302065321242, 0.03774630032921175, 3.024890979737728, 0.09887380557916119, 0.03633594612800479, 0.07781814683154506, 0.04380088553639255, 0.034346482193623754, 0.05889824313937438, 0.041157996155022136, 0.0389089959887602, 0.06006705324947132, 0.03903151717753722, 0.045301591847684876, 0.061093705032989935, 0.06633977210148093, 0.047498132866825575, 0.06726743067855206, 0.08184800165979107, 0.07688427308398167, 0.1294513713192427, 0.04350413219760704, 0.08853456318031505, 0.07294570329492063, 0.06111481677552236, 0.06351636140299438, 0.078116944083727, 0.08766510768463026, 0.08476518274160103, 0.09165319472412697, 0.054761421991185284, 0.04544181021474698, 0.1567817343477589, 0.05377517381396249, 3.3682408700794553, 0.0863135708348085, 0.045971228492722886, 0.07112690224369267, 0.06312950225407972, 0.08341139297178143, 0.06635732693798012, 0.07550907408207957, 0.06702244670269542, 0.08116362143314616, 0.10997095452321895, 0.023221298401259353, 0.03382867448836317, 27.867250642988495, 0.03098030329171102, 3.1955518625222568, 0.07348299212454884, 0.04858727235885503, 0.05226939788845813, 0.030631530691849162, 0.03720607628781103, 0.0792595448312374, 0.07376730889674926, 0.05896542507088019, 0.021428809752464303, 0.09211566027080724, 0.025361857703615456, 0.031291524969927265, 0.04884283982454161, 0.03473076211024068, 0.029422649387114204, 0.019770674259394654, 0.02461764664979412, 0.07063758829304437, 0.04210077243762115, 0.023142582384901723, 0.02537533880126487, 0.029365517216399573, 0.025759769678243165]",132,train,regression
0.04521259989119298,"[0.03603646152129918, 0.07128763126988953, 0.05143133186233855, 0.14745305467943623, 0.05981962595835591, 0.07881942735473972, 0.041869383619485535, 0.045358347328054244, 0.08914030958791147, 2265.7482552350752, 0.026118292316316825, 0.075266699984184, 3.8585062654077085, 0.060726288889357334, 0.08625888369563833, 0.08061918529912152, 0.10717882468743739, 0.10845625554837408, 0.04686933908055896, 0.023058131770006245, 0.08637249284793182, 4.45088788497777, 0.12172779234869205, 0.12203784774394606, 0.18759849554511568, 0.0650357776344047, 4.7792715161721236e+23, 0.06683822308897074, 0.047948479462231755, 4.071267394243169, 0.13518474918319925, 0.04911224567570193, 2326.036196430444, 0.05723392823007674, 0.046476981048034556, 0.07525041935644197, 0.05918048878585256, 0.05495817297875918, 0.0923395855938574, 0.05405147891511732, 0.06117640995641969, 0.08994330745140418, 0.09211732999696387, 0.06102108235579885, 0.0838475575069421, 0.12871548252787762, 0.10661667505552798, 0.1979528389728457, 0.05779832779382724, 0.11373748189978078, 0.09809166305569393, 0.0848590942274766, 0.07795674379618855, 0.11214349983746015, 0.11052390987025397, 0.1057483355635521, 0.11971377712653591, 0.07815990889741765, 0.06437282828889108, 0.2022089974776768, 0.07603079102269478, 4.181663654498802, 0.11772071762731634, 0.060707183215925456, 0.09305203294360398, 0.08285660853085047, 0.12511290270061542, 0.0851652554281781, 0.0948339465475517, 0.09950884975180672, 0.11215348289833256, 0.13175415949056649, 0.03330908286905427, 0.04797449169180969, 2488.4900538431307, 0.04261057645769488, 4.065792889688748, 0.10172453491090638, 0.06468016740187404, 0.07151862565704753, 0.04022783407166167, 0.046242587856281464, 0.10336076395452566, 0.09686054222312968, 0.08681370039343182, 0.02686216744822461, 0.12296716092591765, 0.03702579563965166, 0.04448293554104352, 0.0686191297629018, 0.04469595719398439, 0.03916297864586004, 2303.4182096696372, 0.029096500085076724, 0.08732606146748889, 0.057343338305773275, 0.03364048706793209, 0.03941427939467112, 0.043393067534644406, 0.037151282927103915]",132,val,regression
0.04366902540645929,"[0.03464386773467622, 0.07580906913243318, 0.05035345011720713, 0.146963567556924, 0.05773772377629178, 0.07734587786011066, 0.04396317699230044, 0.04182715886707057, 0.0999205440370444, 1337.3066083499818, 0.02567033106447128, 0.07396515638893823, 3.954053029684358, 0.0530953996421452, 0.07580156129412051, 0.0751886353012158, 0.11717886379840296, 0.12074388594617688, 0.05089144566680464, 0.021175508612905427, 0.08330886309309474, 4.4731860266939165, 0.11704948899411934, 0.12564931167763596, 0.17608225960033483, 0.06444192086931176, 2.4636191511862557e+23, 0.07353885532412448, 0.053498973342559895, 3.8823583597910054, 0.1446664809194795, 0.047602736951915414, 1373.048481284927, 0.05536832899541161, 0.047508483935065245, 0.08255211584126196, 0.05652805509293423, 0.055438422337286075, 0.08531151011932317, 0.0476112497430197, 0.06464890834205585, 0.09054621438730265, 0.08677979993092105, 0.061636003301193565, 0.08412694334057062, 0.13487887729473286, 0.10681553667310727, 0.19184934867506057, 0.05757614063133301, 0.11603207299295605, 0.10978294980229478, 0.07466244228300925, 0.08218796137378846, 0.11475008843857722, 0.11606959413469886, 0.10728608802604223, 0.11478415166952051, 0.0753922954217967, 0.056650391107080374, 0.19679367019088925, 0.07934368570566656, 3.915521642752322, 0.12223819038468353, 0.06044151088467805, 0.10567538839221717, 0.08398045124693744, 0.11487250066846728, 0.08263181678194936, 0.10739647166986514, 0.10275388750687872, 0.1250068745922407, 0.14099146573308094, 0.032651696067084804, 0.043882500545736274, 1636.2790120193977, 0.042599843259783464, 4.28352769932953, 0.0885068610131066, 0.06658490162520575, 0.05981270222020424, 0.03537957104901101, 0.04680680290495865, 0.09357002608165474, 0.09832312836212946, 0.08186971702018907, 0.027726061523504472, 0.128890253983021, 0.03617580890485686, 0.04686492318272229, 0.07018808271211284, 0.04131390414406722, 0.03657967732508341, 1359.4155273575286, 0.029940867213461054, 0.09855496979544999, 0.05875815203266638, 0.031408747320270075, 0.038062468580919696, 0.03805860352007073, 0.04011451372806728]",132,test,regression
0.03311091149256292,"[0.04152573066420054, 0.12059466244444726, 0.019945078654731888, 0.06094062493403184, 0.031048412480983462, 0.06166954265989449, 0.05049581578824723, 0.06690324289566023, 3.2088080341589156, 1.5127359799282707e+23, 0.05147825497732797, 0.07542203398918437, 0.04890077888073334, 0.07879644617009401, 0.027358937627921194, 0.03926165648808698, 0.04945716616965705, 0.054613597194835516, 0.03213530500022973, 3.2395661336058352, 0.07251433663392588, 0.0884445771410967, 0.030703446076980414, 0.019143448574487635, 0.1616641340524726, 0.04532162535761891, 0.03183610338473039, 0.045643823045214194, 0.05196593341119559, 0.113150701595603, 0.048414902889953725, 0.0971052428551849, 0.06897621033580506, 0.031762952740816315, 0.056512748571207465, 0.04608038474771479, 0.02764496833630312, 0.05023737048437424, 0.04717439797655077, 0.08993894618846128, 0.06049895282319229, 0.022351801595191984, 0.030685694656702688, 0.03504000523149154, 0.06576659613820071, 0.053085372982065185, 0.03437770542869987, 0.039541471623753044, 0.04199251551719094, 0.07901085856211389, 0.08459011638657657, 0.08378734494346302, 0.07446222118584656, 0.08890481675944967, 0.12244803074528855, 0.03986116919053183, 0.04343352571982669, 0.07307649354370625, 0.07357960228025419, 0.021161670330516146, 4.918209613324654, 0.05357177240583039, 0.16604790270671033, 0.04721539905238033, 0.026985988926485058, 0.03368997621592468, 0.01861838635915718, 0.03071522191200451, 0.0991228673354533, 0.04108626565479694, 0.13682204146130203, 0.05826180362033132, 0.02835135678099827, 0.0837654533110442, 0.09173831683769043, 0.050038895079380384, 0.09659033894533971, 0.06350778100683627, 0.049156304333858654, 0.031287969957197494, 0.04762723200267734, 0.061078657037534734, 0.030900710058956553, 0.12124697056460548, 0.042189238888513614, 0.10192260285632017, 0.03486949641219844, 0.061534761373309266, 0.05328934704871838, 0.0703488771204984, 0.05553659682517295, 0.07144043848102413, 0.028192569451896254, 0.11134190822218008, 6.997058491549287e+23, 0.06836079120971439, 0.024348582882775163, 0.025707036265766557, 0.0883988258868291, 0.05688601148598277]",133,train,regression
0.04522222676606814,"[0.06044813332314071, 0.1681418204391504, 0.028167866501208935, 0.09449959257840827, 0.04132567708458891, 0.07926315070865383, 0.06563263802405322, 0.09921693692175368, 4.554308526353054, 3.761838085640113e+23, 0.07338410022728784, 0.10011553512518113, 0.06472265302921278, 0.09052729067319117, 0.0433985775952295, 0.05154214026373091, 0.05748431769391534, 0.07921038198894848, 0.041385114925611, 4.190765970161305, 0.11959816264038829, 0.12299566855864642, 0.04414708173396889, 0.024853416643470256, 0.19157098499682315, 0.05935145630914712, 0.04094092560447154, 0.06316713498258102, 0.06959531361389515, 0.18625121425844302, 0.07064902813808314, 0.1291948777072898, 0.09138929803569551, 0.037307900634620646, 0.08760068879815203, 0.06393663302343912, 0.0357974791135129, 0.06118773054659306, 0.06460514060213633, 0.12652348488060314, 0.08433846134548936, 0.029236276713267964, 0.041909383246593226, 0.04947053506045667, 0.08082979161437834, 0.06651647956797316, 0.04613036493391622, 0.05431404858087278, 0.05628586212754726, 0.11333817218030373, 0.10464592168533642, 0.10890490963559177, 0.1033610851490429, 0.12794281118828052, 0.17095070877280372, 0.059542511049484485, 0.06169791306900543, 0.09769082288618826, 0.0924607511780623, 0.025888624069347586, 5.50701832807164, 0.07327285692347711, 0.2142406093372138, 0.06027333685423763, 0.04130541298190822, 0.04583424267374384, 0.027585155521828646, 0.0498895857089982, 0.12805199900645092, 0.05630030510906657, 0.1975485902418701, 0.08122996179969466, 0.03692359780966948, 0.11536203967020864, 0.12712984145378262, 0.06821456988458419, 0.14427341084556708, 0.08909728180602745, 0.07530407611532453, 0.045110919068474954, 0.06632202666611225, 0.0851511253440379, 0.0476090524547167, 0.17248663168553766, 0.0554880709378312, 0.15538942570802555, 0.04566210522949772, 0.07824417649744657, 0.07002355178885011, 0.08726398210531933, 0.0730449470859765, 0.09638026342313107, 0.03578377207451218, 0.15650103279734073, 4.0410442416848554e+24, 0.07960346164796808, 0.03479666740745428, 0.031003589940129334, 0.1293657962698703, 0.07686970377018248]",133,val,regression
0.04368855195310145,"[0.055327781769008065, 0.16332674503075154, 0.022907002917817252, 0.0806813582346099, 0.04086000762345747, 0.09139983215525799, 0.06697117445274636, 0.11555123593233262, 4.618393178431738, 1.939152508930315e+23, 0.07443662654667116, 0.10470797208961821, 0.06383787316764344, 0.08944989376013793, 0.038876778421275675, 0.05454158077015341, 0.06942876479287179, 0.07512047235872438, 0.04043746482367224, 4.059901721372878, 0.11073785822180622, 0.11846216397832829, 0.043881428283129395, 0.02704932997139628, 0.2290809131948655, 0.06078313880949424, 0.04828784546321147, 0.05844619557545052, 0.08117830376733533, 0.15497088811914275, 0.06597899770123809, 0.1361019516849687, 0.09229477114798834, 0.037384527879907814, 0.08501272047544194, 0.06307208829108893, 0.03175537468565988, 0.06474129408261753, 0.05842606864583968, 0.133655801807935, 0.0849955462348383, 0.030246338950830426, 0.040981247333285856, 0.043081834767095, 0.08028012193764011, 0.06336468639320081, 0.04509574663597087, 0.05833342739102884, 0.050766392029200955, 0.11984981675059668, 0.10979999723419989, 0.1133305267740549, 0.09850511912461606, 0.12002254771241308, 0.16074807905594266, 0.05672833629860531, 0.05946227667470311, 0.09118178106167099, 0.09523832537935961, 0.027345940418295762, 4.7366665756044775, 0.06890910940945592, 0.2342314600942986, 0.06656175398239522, 0.0339368818043261, 0.04826815184689459, 0.0243409201506511, 0.04236078824280132, 0.11421232267931627, 0.053864238759133175, 0.1782442948425406, 0.067711222201713, 0.04123884532707984, 0.11574484712814467, 0.11593367792282816, 0.06430635244814976, 0.15207622912743163, 0.09993839860333299, 0.06699625231738371, 0.04469610269571494, 0.05975038572903482, 0.08390073287603256, 0.043497072811785255, 0.18506789134856552, 0.051296198821858326, 0.1471237437713864, 0.042637205246575535, 0.09356767233718453, 0.06801345732668616, 0.09091819389216904, 0.06556862920782501, 0.1031324756189886, 0.035175367368119395, 0.1516492830750918, 3.118236576571044e+24, 0.08067443314501313, 0.035699390118749876, 0.03228961591353728, 0.1344483688939295, 0.07525869024137019]",133,test,regression
